date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:22:26	51411/51411	---M-Z	200	added ('OK')	text/css	etag:%22c8d3-54f0a5c475800-gzip%22	http://highgradelab.com/stash/digital-startup/wp-content/plugins/hgr_vc_extender/includes/css/hgr-vc-extender-elements.min.css?ver=4.8.7	highgradelab.com/stash/digital-startup/wp-content/plugins/hgr_vc_extender/includes/css/hgr-vc-extender-elements.min6c42.css	(from http://highgradelab.com/stash/digital-startup/)
23:22:26	30165/30165	---M-Z	200	added ('OK')	text/css	etag:%2275d5-553991f131800-gzip%22	http://highgradelab.com/stash/digital-startup/wp-content/themes/stash/highgrade/css/icons.css?ver=4.8.7	highgradelab.com/stash/digital-startup/wp-content/themes/stash/highgrade/css/icons6c42.css	(from http://highgradelab.com/stash/digital-startup/)
23:22:27	28986/28986	---M-Z	200	added ('OK')	text/css	etag:%22713a-553991f131800-gzip%22	http://highgradelab.com/stash/digital-startup/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=5.2	highgradelab.com/stash/digital-startup/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min5fba.css	(from http://highgradelab.com/stash/digital-startup/)
23:22:27	7136/7136	---M-Z	200	added ('OK')	text/css	etag:%221be0-553991f131800-gzip%22	http://highgradelab.com/stash/digital-startup/wp-content/themes/stash/highgrade/css/component.css?ver=4.8.7	highgradelab.com/stash/digital-startup/wp-content/themes/stash/highgrade/css/component6c42.css	(from http://highgradelab.com/stash/digital-startup/)
23:22:27	3383/3383	---M-Z	200	added ('OK')	text/css	etag:%22d37-553991f131800-gzip%22	http://highgradelab.com/stash/digital-startup/wp-content/themes/stash/highgrade/css/lity.min.css?ver=4.8.7	highgradelab.com/stash/digital-startup/wp-content/themes/stash/highgrade/css/lity.min6c42.css	(from http://highgradelab.com/stash/digital-startup/)
23:22:27	100375/100375	---M-Z	200	added ('OK')	text/css	etag:%2218817-553991f131800-gzip%22	http://highgradelab.com/stash/digital-startup/wp-content/themes/stash/style.css?ver=4.8.7	highgradelab.com/stash/digital-startup/wp-content/themes/stash/style6c42.css	(from http://highgradelab.com/stash/digital-startup/)
23:22:28	462256/462256	---M-Z	200	added ('OK')	text/css	etag:%2270db0-553991f131800-gzip%22	http://highgradelab.com/stash/digital-startup/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2	highgradelab.com/stash/digital-startup/wp-content/plugins/js_composer/assets/css/js_composer.min5fba.css	(from http://highgradelab.com/stash/digital-startup/)
23:22:29	20/20	---M--	200	added ('OK')	text/css	etag:%2214-553991f131800%22	http://highgradelab.com/stash/digital-startup/wp-content/themes/stash/custom-styles.css?ver=4.8.7	highgradelab.com/stash/digital-startup/wp-content/themes/stash/custom-styles6c42.css	(from http://highgradelab.com/stash/digital-startup/)
23:22:30	10056/10056	---M-Z	200	added ('OK')	application/javascript	etag:%222748-547074f0abc00-gzip%22	http://highgradelab.com/stash/digital-startup/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	highgradelab.com/stash/digital-startup/wp-includes/js/jquery/jquery-migrate.min330a.js	(from http://highgradelab.com/stash/digital-startup/)
23:22:30	2429/2429	---M-Z	200	added ('OK')	application/javascript	etag:%2297d-553991f131800-gzip%22	http://highgradelab.com/stash/digital-startup/wp-content/themes/stash/highgrade/js/html5shiv.js?ver=4.8.7	highgradelab.com/stash/digital-startup/wp-content/themes/stash/highgrade/js/html5shiv6c42.js	(from http://highgradelab.com/stash/digital-startup/)
23:22:30	9546/9546	---M-Z	200	added ('OK')	application/javascript	etag:%22254a-553991f131800-gzip%22	http://highgradelab.com/stash/digital-startup/wp-content/themes/stash/highgrade/js/modernizr.custom.js?ver=4.8.7	highgradelab.com/stash/digital-startup/wp-content/themes/stash/highgrade/js/modernizr.custom6c42.js	(from http://highgradelab.com/stash/digital-startup/)
23:22:30	1835/1835	---M-Z	200	added ('OK')	application/javascript	etag:%2272b-54f0a5c475800-gzip%22	http://highgradelab.com/stash/digital-startup/wp-content/plugins/hgr_vc_extender/includes/js/classie.js?ver=4.8.7	highgradelab.com/stash/digital-startup/wp-content/plugins/hgr_vc_extender/includes/js/classie6c42.js	(from http://highgradelab.com/stash/digital-startup/)
23:22:30	4048/4048	---M-Z	200	added ('OK')	application/javascript	etag:%22fd0-54f0a5c475800-gzip%22	http://highgradelab.com/stash/digital-startup/wp-content/plugins/hgr_vc_extender/includes/js/uiMorphingButton_fixed.js?ver=4.8.7	highgradelab.com/stash/digital-startup/wp-content/plugins/hgr_vc_extender/includes/js/uiMorphingButton_fixed6c42.js	(from http://highgradelab.com/stash/digital-startup/)
23:22:31	4047/4047	---M-Z	200	added ('OK')	application/javascript	etag:%22fcf-553991f131800-gzip%22	http://highgradelab.com/stash/digital-startup/wp-content/themes/stash/highgrade/js/respond.min.js?ver=4.8.7	highgradelab.com/stash/digital-startup/wp-content/themes/stash/highgrade/js/respond.min6c42.js	(from http://highgradelab.com/stash/digital-startup/)
23:22:31	3302/3302	---M-Z	200	added ('OK')	application/javascript	etag:%22ce6-54f0a5c475800-gzip%22	http://highgradelab.com/stash/digital-startup/wp-content/plugins/hgr_vc_extender/includes/js/uiMorphingButton_inflow.js?ver=4.8.7	highgradelab.com/stash/digital-startup/wp-content/plugins/hgr_vc_extender/includes/js/uiMorphingButton_inflow6c42.js	(from http://highgradelab.com/stash/digital-startup/)
23:22:31	97184/97184	---M-Z	200	added ('OK')	application/javascript	etag:%2217ba0-547074f0abc00-gzip%22	http://highgradelab.com/stash/digital-startup/wp-includes/js/jquery/jquery.js?ver=1.12.4	highgradelab.com/stash/digital-startup/wp-includes/js/jquery/jqueryb8ff.js	(from http://highgradelab.com/stash/digital-startup/)
23:22:31	962/962	---MC-	200	added ('OK')	text/xml	date:Tue,%2030%20Oct%202018%2017:52:31%20GMT	http://highgradelab.com/stash/digital-startup/xmlrpc.php?rsd	highgradelab.com/stash/digital-startup/xmlrpc0db0.php	(from http://highgradelab.com/stash/digital-startup/)
23:22:31	1045/1045	---M--	200	added ('OK')	application/xml	etag:%22415-547074f0abc00%22	http://highgradelab.com/stash/digital-startup/wp-includes/wlwmanifest.xml	highgradelab.com/stash/digital-startup/wp-includes/wlwmanifest.xml	(from http://highgradelab.com/stash/digital-startup/)
23:22:32	2342/2342	---MC-	200	added ('OK')	application/json	date:Tue,%2030%20Oct%202018%2017:52:32%20GMT	http://highgradelab.com/stash/digital-startup/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fhighgradelab.com%2Fstash%2Fdigital-startup%2F	highgradelab.com/stash/digital-startup/wp-json/oembed/1.0/embed08ce.json	(from http://highgradelab.com/stash/digital-startup/)
23:22:33	2433/2433	---MC-	200	added ('OK')	text/xml	date:Tue,%2030%20Oct%202018%2017:52:32%20GMT	http://highgradelab.com/stash/digital-startup/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fhighgradelab.com%2Fstash%2Fdigital-startup%2F&format=xml	highgradelab.com/stash/digital-startup/wp-json/oembed/1.0/embedc6ed	(from http://highgradelab.com/stash/digital-startup/)
23:22:34	5450/5450	---M--	200	added ('OK')	image/jpeg	etag:%22154a-54f972d2af800%22	http://highgradelab.com/stash/digital-startup/wp-content/uploads/sites/65/2016/10/team-4-150x150.jpg	highgradelab.com/stash/digital-startup/wp-content/uploads/sites/65/2016/10/team-4-150x150.jpg	(from http://highgradelab.com/stash/digital-startup/)
23:22:34	4510/4510	---M--	200	added ('OK')	image/jpeg	etag:%22119e-54f972d2af800%22	http://highgradelab.com/stash/digital-startup/wp-content/uploads/sites/65/2016/10/team-2-150x150.jpg	highgradelab.com/stash/digital-startup/wp-content/uploads/sites/65/2016/10/team-2-150x150.jpg	(from http://highgradelab.com/stash/digital-startup/)
23:22:35	54192/54192	---MC-	200	added ('OK')	application/json	date:Tue,%2030%20Oct%202018%2017:52:31%20GMT	http://highgradelab.com/stash/digital-startup/wp-json/	highgradelab.com/stash/digital-startup/wp-json/index.html	(from http://highgradelab.com/stash/digital-startup/)
23:22:35	6511/6511	---M--	200	added ('OK')	image/jpeg	etag:%22196f-54f972d2af800%22	http://highgradelab.com/stash/digital-startup/wp-content/uploads/sites/65/2016/10/team-3-150x150.jpg	highgradelab.com/stash/digital-startup/wp-content/uploads/sites/65/2016/10/team-3-150x150.jpg	(from http://highgradelab.com/stash/digital-startup/)
23:22:35	7264/7264	---M--	200	added ('OK')	image/jpeg	etag:%221c60-54f972d2af800%22	http://highgradelab.com/stash/digital-startup/wp-content/uploads/sites/65/2016/10/team-1-150x150.jpg	highgradelab.com/stash/digital-startup/wp-content/uploads/sites/65/2016/10/team-1-150x150.jpg	(from http://highgradelab.com/stash/digital-startup/)
23:22:36	5800/5800	---M--	200	added ('OK')	image/jpeg	etag:%2216a8-54f972d2af800%22	http://highgradelab.com/stash/digital-startup/wp-content/uploads/sites/65/2016/10/team-8-150x150.jpg	highgradelab.com/stash/digital-startup/wp-content/uploads/sites/65/2016/10/team-8-150x150.jpg	(from http://highgradelab.com/stash/digital-startup/)
23:22:36	5115/5115	---M--	200	added ('OK')	image/jpeg	etag:%2213fb-54f972d2af800%22	http://highgradelab.com/stash/digital-startup/wp-content/uploads/sites/65/2016/10/team-6-150x150.jpg	highgradelab.com/stash/digital-startup/wp-content/uploads/sites/65/2016/10/team-6-150x150.jpg	(from http://highgradelab.com/stash/digital-startup/)
